,group,event,date,time,azim,elev,distance,radialvelocity
0,1,AOS,06/18/2023,06:03:36,239.76,0.0,2331.97,-6586.48
1,1,,06/18/2023,06:03:38,239.83,0.08,2323.26,-6583.99
2,1,,06/18/2023,06:03:40,239.95,0.2,2310.09,-6580.14
3,1,,06/18/2023,06:03:42,240.06,0.32,2296.94,-6576.21
4,1,,06/18/2023,06:03:44,240.17,0.44,2283.79,-6572.17
5,1,,06/18/2023,06:03:46,240.29,0.56,2270.65,-6568.03
6,1,,06/18/2023,06:03:48,240.41,0.68,2257.52,-6563.79
7,1,,06/18/2023,06:03:50,240.53,0.8,2244.39,-6559.44
8,1,,06/18/2023,06:03:52,240.65,0.93,2231.28,-6554.99
9,1,,06/18/2023,06:03:54,240.77,1.05,2218.17,-6550.43
10,1,,06/18/2023,06:03:56,240.89,1.17,2205.08,-6545.75
11,1,,06/18/2023,06:03:58,241.02,1.3,2191.99,-6540.97
12,1,,06/18/2023,06:04:00,241.14,1.43,2178.91,-6536.06
13,1,,06/18/2023,06:04:02,241.27,1.55,2165.85,-6531.04
14,1,,06/18/2023,06:04:04,241.4,1.68,2152.79,-6525.89
15,1,,06/18/2023,06:04:06,241.53,1.81,2139.74,-6520.62
16,1,,06/18/2023,06:04:08,241.66,1.94,2126.71,-6515.22
17,1,,06/18/2023,06:04:10,241.8,2.07,2113.68,-6509.7
18,1,,06/18/2023,06:04:12,241.93,2.2,2100.67,-6504.04
19,1,,06/18/2023,06:04:14,242.07,2.33,2087.67,-6498.24
20,1,,06/18/2023,06:04:16,242.21,2.46,2074.68,-6492.3
21,1,,06/18/2023,06:04:18,242.35,2.59,2061.7,-6486.22
22,1,,06/18/2023,06:04:20,242.49,2.73,2048.73,-6480.0
23,1,,06/18/2023,06:04:22,242.64,2.86,2035.78,-6473.63
24,1,,06/18/2023,06:04:24,242.78,3.0,2022.84,-6467.1
25,1,,06/18/2023,06:04:26,242.93,3.13,2009.91,-6460.42
26,1,,06/18/2023,06:04:28,243.08,3.27,1997.0,-6453.58
27,1,,06/18/2023,06:04:30,243.23,3.41,1984.1,-6446.58
28,1,,06/18/2023,06:04:32,243.39,3.55,1971.21,-6439.41
29,1,,06/18/2023,06:04:34,243.54,3.68,1958.34,-6432.06
30,1,,06/18/2023,06:04:36,243.7,3.83,1945.48,-6424.54
31,1,,06/18/2023,06:04:38,243.86,3.97,1932.64,-6416.85
32,1,,06/18/2023,06:04:40,244.02,4.11,1919.81,-6408.96
33,1,,06/18/2023,06:04:42,244.19,4.25,1907.0,-6400.89
34,1,,06/18/2023,06:04:44,244.36,4.4,1894.21,-6392.63
35,1,,06/18/2023,06:04:46,244.53,4.54,1881.43,-6384.16
36,1,,06/18/2023,06:04:48,244.7,4.69,1868.67,-6375.5
37,1,,06/18/2023,06:04:50,244.87,4.84,1855.93,-6366.62
38,1,,06/18/2023,06:04:52,245.05,4.99,1843.21,-6357.53
39,1,,06/18/2023,06:04:54,245.23,5.14,1830.5,-6348.22
40,1,,06/18/2023,06:04:56,245.41,5.29,1817.81,-6338.69
41,1,,06/18/2023,06:04:58,245.59,5.44,1805.15,-6328.93
42,1,,06/18/2023,06:05:00,245.78,5.59,1792.5,-6318.93
43,1,,06/18/2023,06:05:02,245.97,5.75,1779.87,-6308.69
44,1,,06/18/2023,06:05:04,246.16,5.9,1767.26,-6298.2
45,1,,06/18/2023,06:05:06,246.36,6.06,1754.68,-6287.45
46,1,,06/18/2023,06:05:08,246.55,6.22,1742.11,-6276.44
47,1,,06/18/2023,06:05:10,246.75,6.38,1729.57,-6265.16
48,1,,06/18/2023,06:05:12,246.96,6.54,1717.05,-6253.61
49,1,,06/18/2023,06:05:14,247.17,6.7,1704.56,-6241.77
50,1,,06/18/2023,06:05:16,247.38,6.86,1692.09,-6229.64
51,1,,06/18/2023,06:05:18,247.59,7.03,1679.64,-6217.22
52,1,,06/18/2023,06:05:20,247.81,7.19,1667.22,-6204.48
53,1,,06/18/2023,06:05:22,248.03,7.36,1654.82,-6191.43
54,1,,06/18/2023,06:05:24,248.25,7.53,1642.45,-6178.06
55,1,,06/18/2023,06:05:26,248.48,7.7,1630.11,-6164.35
56,1,,06/18/2023,06:05:28,248.71,7.87,1617.8,-6150.3
57,1,,06/18/2023,06:05:30,248.94,8.04,1605.51,-6135.89
58,1,,06/18/2023,06:05:32,249.18,8.22,1593.25,-6121.13
59,1,,06/18/2023,06:05:34,249.42,8.39,1581.03,-6105.99
60,1,,06/18/2023,06:05:36,249.67,8.57,1568.83,-6090.47
61,1,,06/18/2023,06:05:38,249.92,8.75,1556.66,-6074.56
62,1,,06/18/2023,06:05:40,250.17,8.93,1544.53,-6058.24
63,1,,06/18/2023,06:05:42,250.43,9.11,1532.43,-6041.51
64,1,,06/18/2023,06:05:44,250.69,9.29,1520.37,-6024.35
65,1,,06/18/2023,06:05:46,250.96,9.48,1508.33,-6006.75
66,1,,06/18/2023,06:05:48,251.23,9.67,1496.34,-5988.7
67,1,,06/18/2023,06:05:50,251.51,9.85,1484.38,-5970.18
68,1,,06/18/2023,06:05:52,251.79,10.04,1472.46,-5951.18
69,1,,06/18/2023,06:05:54,252.07,10.24,1460.58,-5931.69
70,1,,06/18/2023,06:05:56,252.36,10.43,1448.73,-5911.69
71,1,,06/18/2023,06:05:58,252.66,10.62,1436.93,-5891.17
72,1,,06/18/2023,06:06:00,252.96,10.82,1425.17,-5870.11
73,1,,06/18/2023,06:06:02,253.27,11.02,1413.45,-5848.5
74,1,,06/18/2023,06:06:04,253.58,11.22,1401.77,-5826.32
75,1,,06/18/2023,06:06:06,253.9,11.42,1390.14,-5803.56
76,1,,06/18/2023,06:06:08,254.22,11.63,1378.56,-5780.19
77,1,,06/18/2023,06:06:10,254.55,11.83,1367.02,-5756.2
78,1,,06/18/2023,06:06:12,254.89,12.04,1355.54,-5731.56
79,1,,06/18/2023,06:06:14,255.23,12.25,1344.1,-5706.28
80,1,,06/18/2023,06:06:16,255.58,12.46,1332.71,-5680.31
81,1,,06/18/2023,06:06:18,255.93,12.68,1321.38,-5653.64
82,1,,06/18/2023,06:06:20,256.29,12.89,1310.1,-5626.26
83,1,,06/18/2023,06:06:22,256.66,13.11,1298.87,-5598.14
84,1,,06/18/2023,06:06:24,257.03,13.33,1287.7,-5569.26
85,1,,06/18/2023,06:06:26,257.42,13.55,1276.6,-5539.59
86,1,,06/18/2023,06:06:28,257.81,13.78,1265.55,-5509.11
87,1,,06/18/2023,06:06:30,258.2,14.0,1254.56,-5477.81
88,1,,06/18/2023,06:06:32,258.61,14.23,1243.64,-5445.65
89,1,,06/18/2023,06:06:34,259.02,14.46,1232.78,-5412.6
90,1,,06/18/2023,06:06:36,259.44,14.69,1221.99,-5378.66
91,1,,06/18/2023,06:06:38,259.87,14.92,1211.26,-5343.78
92,1,,06/18/2023,06:06:40,260.31,15.16,1200.61,-5307.94
93,1,,06/18/2023,06:06:42,260.75,15.4,1190.03,-5271.12
94,1,,06/18/2023,06:06:44,261.21,15.63,1179.53,-5233.28
95,1,,06/18/2023,06:06:46,261.67,15.88,1169.1,-5194.4
96,1,,06/18/2023,06:06:48,262.15,16.12,1158.75,-5154.44
97,1,,06/18/2023,06:06:50,262.63,16.36,1148.48,-5113.38
98,1,,06/18/2023,06:06:52,263.13,16.61,1138.3,-5071.19
99,1,,06/18/2023,06:06:54,263.63,16.86,1128.2,-5027.83
100,1,,06/18/2023,06:06:56,264.14,17.11,1118.19,-4983.28
101,1,,06/18/2023,06:06:58,264.67,17.36,1108.27,-4937.49
102,1,,06/18/2023,06:07:00,265.2,17.62,1098.44,-4890.45
103,1,,06/18/2023,06:07:02,265.75,17.87,1088.71,-4842.11
104,1,,06/18/2023,06:07:04,266.31,18.13,1079.07,-4792.44
105,1,,06/18/2023,06:07:06,266.88,18.39,1069.54,-4741.42
106,1,,06/18/2023,06:07:08,267.46,18.65,1060.11,-4688.99
107,1,,06/18/2023,06:07:10,268.05,18.91,1050.78,-4635.14
108,1,,06/18/2023,06:07:12,268.66,19.17,1041.57,-4579.82
109,1,,06/18/2023,06:07:14,269.28,19.43,1032.46,-4523.0
110,1,,06/18/2023,06:07:16,269.91,19.7,1023.48,-4464.66
111,1,,06/18/2023,06:07:18,270.55,19.96,1014.61,-4404.74
112,1,,06/18/2023,06:07:20,271.21,20.23,1005.86,-4343.23
113,1,,06/18/2023,06:07:22,271.88,20.49,997.23,-4280.08
114,1,,06/18/2023,06:07:24,272.57,20.76,988.74,-4215.27
115,1,,06/18/2023,06:07:26,273.27,21.03,980.37,-4148.76
116,1,,06/18/2023,06:07:28,273.98,21.29,972.14,-4080.53
117,1,,06/18/2023,06:07:30,274.71,21.56,964.05,-4010.54
118,1,,06/18/2023,06:07:32,275.45,21.83,956.1,-3938.76
119,1,,06/18/2023,06:07:34,276.21,22.09,948.3,-3865.17
120,1,,06/18/2023,06:07:36,276.99,22.36,940.64,-3789.74
121,1,,06/18/2023,06:07:38,277.78,22.62,933.14,-3712.46
122,1,,06/18/2023,06:07:40,278.58,22.88,925.8,-3633.29
123,1,,06/18/2023,06:07:42,279.4,23.14,918.61,-3552.22
124,1,,06/18/2023,06:07:44,280.24,23.4,911.59,-3469.23
125,1,,06/18/2023,06:07:46,281.09,23.66,904.73,-3384.32
126,1,,06/18/2023,06:07:48,281.96,23.91,898.05,-3297.46
127,1,,06/18/2023,06:07:50,282.85,24.16,891.55,-3208.66
128,1,,06/18/2023,06:07:52,283.75,24.41,885.22,-3117.9
129,1,,06/18/2023,06:07:54,284.67,24.65,879.08,-3025.2
130,1,,06/18/2023,06:07:56,285.6,24.89,873.12,-2930.55
131,1,,06/18/2023,06:07:58,286.55,25.12,867.35,-2833.97
132,1,,06/18/2023,06:08:00,287.52,25.35,861.78,-2735.46
133,1,,06/18/2023,06:08:02,288.5,25.58,856.41,-2635.05
134,1,,06/18/2023,06:08:04,289.5,25.8,851.25,-2532.76
135,1,,06/18/2023,06:08:06,290.51,26.01,846.28,-2428.62
136,1,,06/18/2023,06:08:08,291.54,26.21,841.53,-2322.66
137,1,,06/18/2023,06:08:10,292.59,26.41,836.99,-2214.92
138,1,,06/18/2023,06:08:12,293.65,26.61,832.67,-2105.46
139,1,,06/18/2023,06:08:14,294.72,26.79,828.57,-1994.31
140,1,,06/18/2023,06:08:16,295.81,26.97,824.7,-1881.54
141,1,,06/18/2023,06:08:18,296.91,27.13,821.05,-1767.21
142,1,,06/18/2023,06:08:20,298.02,27.29,817.63,-1651.4
143,1,,06/18/2023,06:08:22,299.14,27.44,814.44,-1534.16
144,1,,06/18/2023,06:08:24,300.28,27.58,811.49,-1415.59
145,1,,06/18/2023,06:08:26,301.43,27.71,808.78,-1295.77
146,1,,06/18/2023,06:08:28,302.59,27.82,806.31,-1174.79
147,1,,06/18/2023,06:08:30,303.75,27.93,804.08,-1052.74
148,1,,06/18/2023,06:08:32,304.93,28.03,802.1,-929.73
149,1,,06/18/2023,06:08:34,306.11,28.11,800.37,-805.86
150,1,,06/18/2023,06:08:36,307.3,28.18,798.88,-681.24
151,1,,06/18/2023,06:08:38,308.49,28.25,797.64,-555.98
152,1,,06/18/2023,06:08:40,309.69,28.29,796.65,-430.2
153,1,,06/18/2023,06:08:42,310.89,28.33,795.92,-304.01
154,1,,06/18/2023,06:08:44,312.1,28.35,795.44,-177.53
155,1,,06/18/2023,06:08:46,313.3,28.37,795.21,-50.89
156,1,MAX,06/18/2023,06:08:46,313.84,28.37,795.19,5.98
157,1,,06/18/2023,06:08:48,314.51,28.37,795.24,75.8
158,1,,06/18/2023,06:08:50,315.71,28.35,795.51,202.41
159,1,,06/18/2023,06:08:52,316.92,28.33,796.04,328.83
160,1,,06/18/2023,06:08:54,318.12,28.29,796.83,454.93
161,1,,06/18/2023,06:08:56,319.32,28.24,797.86,580.59
162,1,,06/18/2023,06:08:58,320.51,28.18,799.15,705.7
163,1,,06/18/2023,06:09:00,321.7,28.1,800.69,830.13
164,1,,06/18/2023,06:09:02,322.88,28.02,802.47,953.8
165,1,,06/18/2023,06:09:04,324.05,27.92,804.5,1076.57
166,1,,06/18/2023,06:09:06,325.22,27.81,806.78,1198.35
167,1,,06/18/2023,06:09:08,326.37,27.69,809.29,1319.05
168,1,,06/18/2023,06:09:10,327.52,27.56,812.05,1438.56
169,1,,06/18/2023,06:09:12,328.65,27.43,815.05,1556.8
170,1,,06/18/2023,06:09:14,329.78,27.28,818.28,1673.68
171,1,,06/18/2023,06:09:16,330.89,27.12,821.74,1789.12
172,1,,06/18/2023,06:09:18,331.98,26.95,825.43,1903.06
173,1,,06/18/2023,06:09:20,333.07,26.77,829.35,2015.41
174,1,,06/18/2023,06:09:22,334.14,26.59,833.49,2126.13
175,1,,06/18/2023,06:09:24,335.2,26.4,837.86,2235.15
176,1,,06/18/2023,06:09:26,336.24,26.2,842.43,2342.43
177,1,,06/18/2023,06:09:28,337.27,25.99,847.22,2447.92
178,1,,06/18/2023,06:09:30,338.28,25.78,852.22,2551.58
179,1,,06/18/2023,06:09:32,339.27,25.56,857.43,2653.39
180,1,,06/18/2023,06:09:34,340.25,25.33,862.84,2753.3
181,1,,06/18/2023,06:09:36,341.22,25.1,868.44,2851.3
182,1,,06/18/2023,06:09:38,342.16,24.87,874.24,2947.38
183,1,,06/18/2023,06:09:40,343.1,24.63,880.23,3041.51
184,1,,06/18/2023,06:09:42,344.01,24.39,886.4,3133.7
185,1,,06/18/2023,06:09:44,344.91,24.14,892.76,3223.93
186,1,,06/18/2023,06:09:46,345.79,23.89,899.3,3312.21
187,1,,06/18/2023,06:09:48,346.66,23.64,906.01,3398.55
188,1,,06/18/2023,06:09:50,347.51,23.38,912.89,3482.94
189,1,,06/18/2023,06:09:52,348.35,23.12,919.94,3565.41
190,1,,06/18/2023,06:09:54,349.16,22.86,927.15,3645.96
191,1,,06/18/2023,06:09:56,349.97,22.6,934.52,3724.61
192,1,,06/18/2023,06:09:58,350.75,22.34,942.05,3801.38
193,1,,06/18/2023,06:10:00,351.53,22.08,949.73,3876.3
194,1,,06/18/2023,06:10:02,352.28,21.81,957.55,3949.38
195,1,,06/18/2023,06:10:04,353.02,21.55,965.52,4020.66
196,1,,06/18/2023,06:10:06,353.75,21.28,973.63,4090.15
197,1,,06/18/2023,06:10:08,354.46,21.01,981.88,4157.9
198,1,,06/18/2023,06:10:10,355.16,20.75,990.26,4223.92
199,1,,06/18/2023,06:10:12,355.84,20.48,998.78,4288.25
200,1,,06/18/2023,06:10:14,356.51,20.22,1007.42,4350.92
201,1,,06/18/2023,06:10:16,357.17,19.95,1016.18,4411.97
202,1,,06/18/2023,06:10:18,357.81,19.69,1025.06,4471.42
203,1,,06/18/2023,06:10:20,358.44,19.43,1034.06,4529.32
204,1,,06/18/2023,06:10:22,359.06,19.16,1043.18,4585.69
205,1,,06/18/2023,06:10:24,359.66,18.9,1052.41,4640.56
206,1,,06/18/2023,06:10:26,0.26,18.64,1061.74,4693.99
207,1,,06/18/2023,06:10:28,0.83,18.38,1071.18,4745.98
208,1,,06/18/2023,06:10:30,1.4,18.13,1080.72,4796.59
209,1,,06/18/2023,06:10:32,1.96,17.87,1090.37,4845.85
210,1,,06/18/2023,06:10:34,2.5,17.61,1100.11,4893.78
211,1,,06/18/2023,06:10:36,3.04,17.36,1109.94,4940.43
212,1,,06/18/2023,06:10:38,3.56,17.11,1119.87,4985.82
213,1,,06/18/2023,06:10:40,4.08,16.86,1129.88,5029.99
214,1,,06/18/2023,06:10:42,4.58,16.61,1139.99,5072.97
215,1,,06/18/2023,06:10:44,5.07,16.37,1150.17,5114.79
216,1,,06/18/2023,06:10:46,5.55,16.12,1160.44,5155.48
217,1,,06/18/2023,06:10:48,6.03,15.88,1170.79,5195.08
218,1,,06/18/2023,06:10:50,6.49,15.64,1181.22,5233.61
219,1,,06/18/2023,06:10:52,6.94,15.4,1191.73,5271.1
220,1,,06/18/2023,06:10:54,7.39,15.17,1202.31,5307.58
221,1,,06/18/2023,06:10:56,7.83,14.93,1212.96,5343.08
222,1,,06/18/2023,06:10:58,8.26,14.7,1223.68,5377.63
223,1,,06/18/2023,06:11:00,8.68,14.47,1234.47,5411.26
224,1,,06/18/2023,06:11:02,9.09,14.24,1245.32,5443.98
225,1,,06/18/2023,06:11:04,9.49,14.01,1256.24,5475.83
226,1,,06/18/2023,06:11:06,9.89,13.79,1267.23,5506.83
227,1,,06/18/2023,06:11:08,10.28,13.56,1278.27,5537.0
228,1,,06/18/2023,06:11:10,10.66,13.34,1289.37,5566.37
229,1,,06/18/2023,06:11:12,11.04,13.13,1300.53,5594.96
230,1,,06/18/2023,06:11:14,11.4,12.91,1311.75,5622.8
231,1,,06/18/2023,06:11:16,11.76,12.69,1323.03,5649.9
232,1,,06/18/2023,06:11:18,12.12,12.48,1334.35,5676.28
233,1,,06/18/2023,06:11:20,12.47,12.27,1345.73,5701.97
234,1,,06/18/2023,06:11:22,12.81,12.06,1357.16,5726.99
235,1,,06/18/2023,06:11:24,13.14,11.85,1368.64,5751.36
236,1,,06/18/2023,06:11:26,13.47,11.65,1380.16,5775.09
237,1,,06/18/2023,06:11:28,13.8,11.44,1391.74,5798.2
238,1,,06/18/2023,06:11:30,14.12,11.24,1403.36,5820.71
239,1,,06/18/2023,06:11:32,14.43,11.04,1415.02,5842.64
240,1,,06/18/2023,06:11:34,14.73,10.84,1426.73,5864.01
241,1,,06/18/2023,06:11:36,15.04,10.65,1438.48,5884.82
242,1,,06/18/2023,06:11:38,15.33,10.45,1450.27,5905.1
243,1,,06/18/2023,06:11:40,15.62,10.26,1462.1,5924.86
244,1,,06/18/2023,06:11:42,15.91,10.07,1473.96,5944.12
245,1,,06/18/2023,06:11:44,16.19,9.88,1485.87,5962.89
246,1,,06/18/2023,06:11:46,16.47,9.69,1497.82,5981.18
247,1,,06/18/2023,06:11:48,16.74,9.51,1509.8,5999.01
248,1,,06/18/2023,06:11:50,17.01,9.32,1521.81,6016.39
249,1,,06/18/2023,06:11:52,17.27,9.14,1533.86,6033.33
250,1,,06/18/2023,06:11:54,17.53,8.96,1545.94,6049.85
251,1,,06/18/2023,06:11:56,17.79,8.78,1558.06,6065.95
252,1,,06/18/2023,06:11:58,18.04,8.6,1570.21,6081.65
253,1,,06/18/2023,06:12:00,18.28,8.42,1582.39,6096.96
254,1,,06/18/2023,06:12:02,18.53,8.25,1594.6,6111.89
255,1,,06/18/2023,06:12:04,18.77,8.08,1606.83,6126.45
256,1,,06/18/2023,06:12:06,19.0,7.9,1619.1,6140.65
257,1,,06/18/2023,06:12:08,19.23,7.73,1631.4,6154.5
258,1,,06/18/2023,06:12:10,19.46,7.56,1643.72,6168.02
259,1,,06/18/2023,06:12:12,19.69,7.4,1656.07,6181.19
260,1,,06/18/2023,06:12:14,19.91,7.23,1668.44,6194.05
261,1,,06/18/2023,06:12:16,20.12,7.06,1680.84,6206.6
262,1,,06/18/2023,06:12:18,20.34,6.9,1693.27,6218.83
263,1,,06/18/2023,06:12:20,20.55,6.74,1705.72,6230.77
264,1,,06/18/2023,06:12:22,20.76,6.58,1718.19,6242.43
265,1,,06/18/2023,06:12:24,20.96,6.42,1730.69,6253.8
266,1,,06/18/2023,06:12:26,21.17,6.26,1743.21,6264.89
267,1,,06/18/2023,06:12:28,21.36,6.1,1755.75,6275.72
268,1,,06/18/2023,06:12:30,21.56,5.94,1768.31,6286.28
269,1,,06/18/2023,06:12:32,21.75,5.79,1780.89,6296.6
270,1,,06/18/2023,06:12:34,21.95,5.63,1793.5,6306.66
271,1,,06/18/2023,06:12:36,22.13,5.48,1806.12,6316.49
272,1,,06/18/2023,06:12:38,22.32,5.33,1818.76,6326.08
273,1,,06/18/2023,06:12:40,22.5,5.18,1831.42,6335.44
274,1,,06/18/2023,06:12:42,22.68,5.03,1844.1,6344.57
275,1,,06/18/2023,06:12:44,22.86,4.88,1856.8,6353.49
276,1,,06/18/2023,06:12:46,23.04,4.73,1869.52,6362.2
277,1,,06/18/2023,06:12:48,23.21,4.59,1882.25,6370.7
278,1,,06/18/2023,06:12:50,23.38,4.44,1895.0,6379.0
279,1,,06/18/2023,06:12:52,23.55,4.3,1907.77,6387.1
280,1,,06/18/2023,06:12:54,23.71,4.16,1920.55,6395.0
281,1,,06/18/2023,06:12:56,23.88,4.01,1933.35,6402.73
282,1,,06/18/2023,06:12:58,24.04,3.87,1946.16,6410.26
283,1,,06/18/2023,06:13:00,24.2,3.73,1958.99,6417.62
284,1,,06/18/2023,06:13:02,24.36,3.59,1971.83,6424.8
285,1,,06/18/2023,06:13:04,24.51,3.45,1984.69,6431.82
286,1,,06/18/2023,06:13:06,24.67,3.32,1997.56,6438.66
287,1,,06/18/2023,06:13:08,24.82,3.18,2010.44,6445.35
288,1,,06/18/2023,06:13:10,24.97,3.04,2023.34,6451.87
289,1,,06/18/2023,06:13:12,25.12,2.91,2036.25,6458.25
290,1,,06/18/2023,06:13:14,25.26,2.78,2049.17,6464.46
291,1,,06/18/2023,06:13:16,25.41,2.64,2062.11,6470.53
292,1,,06/18/2023,06:13:18,25.55,2.51,2075.05,6476.46
293,1,,06/18/2023,06:13:20,25.69,2.38,2088.01,6482.25
294,1,,06/18/2023,06:13:22,25.83,2.25,2100.98,6487.89
295,1,,06/18/2023,06:13:24,25.97,2.12,2113.96,6493.4
296,1,,06/18/2023,06:13:26,26.11,1.99,2126.95,6498.78
297,1,,06/18/2023,06:13:28,26.24,1.86,2139.96,6504.03
298,1,,06/18/2023,06:13:30,26.37,1.73,2152.97,6509.15
299,1,,06/18/2023,06:13:32,26.5,1.61,2165.99,6514.15
300,1,,06/18/2023,06:13:34,26.63,1.48,2179.03,6519.03
301,1,,06/18/2023,06:13:36,26.76,1.35,2192.07,6523.79
302,1,,06/18/2023,06:13:38,26.89,1.23,2205.12,6528.43
303,1,,06/18/2023,06:13:40,27.01,1.11,2218.18,6532.96
304,1,,06/18/2023,06:13:42,27.14,0.98,2231.25,6537.38
305,1,,06/18/2023,06:13:44,27.26,0.86,2244.33,6541.69
306,1,,06/18/2023,06:13:46,27.38,0.74,2257.42,6545.9
307,1,,06/18/2023,06:13:48,27.5,0.62,2270.52,6550.0
308,1,,06/18/2023,06:13:50,27.62,0.49,2283.62,6553.99
309,1,,06/18/2023,06:13:52,27.74,0.37,2296.73,6557.89
310,1,,06/18/2023,06:13:54,27.85,0.26,2309.85,6561.69
311,1,,06/18/2023,06:13:56,27.97,0.14,2322.98,6565.39
312,1,,06/18/2023,06:13:58,28.08,0.02,2336.11,6569.0
313,1,LOS,06/18/2023,06:13:58,28.1,-0.0,2338.15,6569.56
314,2,AOS,06/18/2023,07:45:05,314.97,0.0,2337.35,-1474.79
315,2,,06/18/2023,07:45:06,315.13,0.01,2335.96,-1456.8
316,2,,06/18/2023,07:45:08,315.49,0.04,2333.08,-1418.78
317,2,,06/18/2023,07:45:10,315.84,0.06,2330.28,-1380.61
318,2,,06/18/2023,07:45:12,316.2,0.09,2327.56,-1342.3
319,2,,06/18/2023,07:45:14,316.55,0.11,2324.91,-1303.86
320,2,,06/18/2023,07:45:16,316.91,0.14,2322.34,-1265.28
321,2,,06/18/2023,07:45:18,317.27,0.16,2319.85,-1226.58
322,2,,06/18/2023,07:45:20,317.63,0.18,2317.44,-1187.74
323,2,,06/18/2023,07:45:22,317.98,0.2,2315.1,-1148.79
324,2,,06/18/2023,07:45:24,318.34,0.22,2312.84,-1109.72
325,2,,06/18/2023,07:45:26,318.7,0.24,2310.66,-1070.53
326,2,,06/18/2023,07:45:28,319.07,0.26,2308.56,-1031.23
327,2,,06/18/2023,07:45:30,319.43,0.28,2306.54,-991.82
328,2,,06/18/2023,07:45:32,319.79,0.3,2304.59,-952.31
329,2,,06/18/2023,07:45:34,320.15,0.32,2302.73,-912.7
330,2,,06/18/2023,07:45:36,320.52,0.33,2300.94,-872.99
331,2,,06/18/2023,07:45:38,320.88,0.35,2299.24,-833.19
332,2,,06/18/2023,07:45:40,321.25,0.36,2297.61,-793.3
333,2,,06/18/2023,07:45:42,321.61,0.38,2296.06,-753.33
334,2,,06/18/2023,07:45:44,321.98,0.39,2294.6,-713.28
335,2,,06/18/2023,07:45:46,322.34,0.4,2293.21,-673.15
336,2,,06/18/2023,07:45:48,322.71,0.42,2291.9,-632.96
337,2,,06/18/2023,07:45:50,323.08,0.43,2290.68,-592.69
338,2,,06/18/2023,07:45:52,323.44,0.44,2289.53,-552.36
339,2,,06/18/2023,07:45:54,323.81,0.45,2288.47,-511.98
340,2,,06/18/2023,07:45:56,324.18,0.46,2287.49,-471.54
341,2,,06/18/2023,07:45:58,324.55,0.46,2286.58,-431.05
342,2,,06/18/2023,07:46:00,324.92,0.47,2285.76,-390.51
343,2,,06/18/2023,07:46:02,325.28,0.48,2285.02,-349.94
344,2,,06/18/2023,07:46:04,325.65,0.49,2284.36,-309.33
345,2,,06/18/2023,07:46:06,326.02,0.49,2283.78,-268.68
346,2,,06/18/2023,07:46:08,326.39,0.5,2283.29,-228.01
347,2,,06/18/2023,07:46:10,326.76,0.5,2282.87,-187.32
348,2,,06/18/2023,07:46:12,327.13,0.5,2282.54,-146.6
349,2,,06/18/2023,07:46:14,327.5,0.51,2282.29,-105.88
350,2,,06/18/2023,07:46:16,327.87,0.51,2282.11,-65.14
351,2,,06/18/2023,07:46:18,328.24,0.51,2282.02,-24.4
352,2,MAX,06/18/2023,07:46:19,328.53,0.51,2282.01,7.34
353,2,,06/18/2023,07:46:20,328.61,0.51,2282.02,16.34
354,2,,06/18/2023,07:46:22,328.98,0.51,2282.09,57.08
355,2,,06/18/2023,07:46:24,329.35,0.51,2282.24,97.8
356,2,,06/18/2023,07:46:26,329.72,0.5,2282.48,138.52
357,2,,06/18/2023,07:46:28,330.09,0.5,2282.8,179.21
358,2,,06/18/2023,07:46:30,330.46,0.5,2283.2,219.89
359,2,,06/18/2023,07:46:32,330.83,0.49,2283.68,260.53
360,2,,06/18/2023,07:46:34,331.2,0.49,2284.24,301.15
361,2,,06/18/2023,07:46:36,331.57,0.48,2284.88,341.73
362,2,,06/18/2023,07:46:38,331.93,0.48,2285.61,382.26
363,2,,06/18/2023,07:46:40,332.3,0.47,2286.41,422.76
364,2,,06/18/2023,07:46:42,332.67,0.46,2287.3,463.2
365,2,,06/18/2023,07:46:44,333.04,0.45,2288.26,503.59
366,2,,06/18/2023,07:46:46,333.41,0.44,2289.31,543.92
367,2,,06/18/2023,07:46:48,333.77,0.43,2290.44,584.19
368,2,,06/18/2023,07:46:50,334.14,0.42,2291.65,624.4
369,2,,06/18/2023,07:46:52,334.51,0.41,2292.94,664.53
370,2,,06/18/2023,07:46:54,334.87,0.4,2294.31,704.58
371,2,,06/18/2023,07:46:56,335.24,0.38,2295.76,744.56
372,2,,06/18/2023,07:46:58,335.6,0.37,2297.28,784.45
373,2,,06/18/2023,07:47:00,335.97,0.36,2298.89,824.26
374,2,,06/18/2023,07:47:02,336.33,0.34,2300.58,863.97
375,2,,06/18/2023,07:47:04,336.7,0.32,2302.35,903.59
376,2,,06/18/2023,07:47:06,337.06,0.31,2304.2,943.11
377,2,,06/18/2023,07:47:08,337.42,0.29,2306.12,982.52
378,2,,06/18/2023,07:47:10,337.78,0.27,2308.13,1021.83
379,2,,06/18/2023,07:47:12,338.15,0.25,2310.21,1061.03
380,2,,06/18/2023,07:47:14,338.51,0.23,2312.37,1100.11
381,2,,06/18/2023,07:47:16,338.87,0.21,2314.61,1139.07
382,2,,06/18/2023,07:47:18,339.23,0.19,2316.93,1177.91
383,2,,06/18/2023,07:47:20,339.58,0.17,2319.32,1216.62
384,2,,06/18/2023,07:47:22,339.94,0.15,2321.79,1255.2
385,2,,06/18/2023,07:47:24,340.3,0.13,2324.34,1293.65
